회사ID,연매출액,년도,월,월별_연금보험료,월별_직원수
394802,11098005,2017,6,15649380,88
180262,2976580,2016,7,1766560,7
405089,8580995,2016,1,7083300,47
303747,3327822,2016,8,3125980,19
178989,656484,2018,5,1630780,7
570867,1500,2019,5,605700,3
309695,9854885,2016,12,3486160,16
170185,2631207,2018,5,1544340,12
297081,13958304,2018,4,13282920,54
409839,763488,2015,11,2781940,10
209395,2299224,2016,6,1342880,5
382403,4836074,2016,10,7221840,50
278206,489191,2018,7,440000,5
403909,15007207,2018,12,21600240,78
257148,3491076,2018,2,1173420,4
323588,4469033,2017,5,1568600,9
199413,637543,2016,6,1095100,5
195170,939387,2017,8,1686140,7
218780,293942,2018,12,523600,3
262150,2041569,2018,10,1889440,9
152080,5637379,2017,1,6270100,23
388026,1586308,2018,8,794940,9
255027,18752989,2018,12,4006140,15
167173,1036425,2018,2,1960880,13
159517,2854414,2016,12,3226780,15
381989,3964109,2018,11,6496560,58
64071,886488,2018,9,1199500,8
163208,2941102,2016,6,2872300,12
327920,1638978,2016,10,851840,7
390443,8800019,2016,3,1153880,4
327349,7041864,2015,12,1847060,9
211894,4787957,2015,11,414160,3
228860,1870976,2018,8,4047960,14
351916,947315,2016,2,616320,4
69173,345715,2018,5,783000,5
590500,917372,2018,12,585180,5
419945,7108279325,2016,8,811429700,2782
5159723,2591898,2019,12,1257280,5
296705,12920929,2018,2,977280,5
345678,2026752,2018,5,829060,5
297197,7514000,2018,9,4435300,32
433492,40082981,2017,8,1511820,5
176826,299552,2018,11,1233060,6
407908,3077694,2018,1,5083120,20
283487,592333,2017,11,976380,4
442798,2899654,2018,3,8952520,31
145352,6952995,2018,4,5106920,27
180492,991776,2016,1,432000,3
260478,1219612,2018,8,995380,8
134484,54319146,2018,7,22278240,68
443587,19959178,2016,4,5458620,27
152080,5637379,2017,3,5920380,21
176242,3103884,2018,7,1952320,10
179441,618533,2016,4,701980,7
259682,1006301,2016,10,601160,7
140269,19656172,2016,12,8649660,34
507575,9932557,2018,4,7403240,29
268745,610344,2017,11,609260,5
179828,1175270,2018,7,1933320,10
176840,755104,2017,11,1724480,7
407908,2678176,2017,2,4650260,18
171018,11917234,2016,4,2017860,8
245034,1758264,2018,3,2107600,10
464209,3626021,2015,11,985220,4
204926,2008388,2018,12,1636620,6
311556,12948741,2015,11,3315800,14
134484,47910039,2017,12,19048720,64
326623,1441568,2016,11,714220,4
167778,3373993,2018,8,4164420,14
30694,1800598,2018,4,2544480,11
144404,11910531,2018,3,7381320,29
141220,62507475,2018,9,8885060,34
148855,1367509,2018,6,1508040,7
114176,1300420,2018,9,485100,3
474776,743392,2018,6,2772000,16
135330,8135619,2017,9,10314920,50
151026,187629,2018,10,1395580,7
347446,3125732,2016,7,1216980,6
238002,6697911,2016,12,2505640,13
159038,2693261,2017,9,3617840,15
219934,86981,2018,1,373480,3
403826,20466860,2017,12,39545400,150
426912,4012863,2018,2,5763520,34
416543,31478,2017,12,633680,3
233957,75960802,2017,12,6482980,27
565302,1659015,2018,2,344320,3
155067,4318881,2018,11,1970000,14
334700,2853877,2017,6,1930920,6
233434,11215233,2016,12,9077300,33
512686,1797909,2018,12,2863300,13
168622,2915367,2018,12,2072360,11
169318,3410018,2016,6,1645860,10
436536,1738901,2016,7,976500,3
410183,6961125,2017,4,3669820,14
274075,2683696,2018,7,1667680,6
440679,18051147,2017,12,30390140,93
466435,3213766,2018,7,824840,4
185418,1267619,2017,11,1842000,7
219981,361769,2018,7,362040,3
296819,14476752,2017,7,17162000,53
511719,7516835,2018,1,5320460,21
464132,475364,2017,7,399140,4
191190,4177177,2016,3,1235760,6
410875,831927,2016,1,1511960,8
164998,2271447,2018,4,2726400,13
95942,564286,2018,11,1223720,4
446208,1884307,2018,2,4218540,14
175632,3251232,2018,12,3082980,11
207482,1525435,2018,4,1488500,6
163935,7006279,2018,10,3734020,14
138077,25711081,2018,12,10683480,33
237244,13865523,2018,4,3557800,15
440094,35900640,2017,5,77365720,284
405410,2067258,2018,9,6804820,23
164033,9042716,2017,11,2684440,14
460942,778380,2018,6,1310480,5
412215,861555,2016,9,2348700,9
152959,5672168,2016,2,3110560,14
140490,7149594,2017,12,5167000,31
178959,4034688,2018,10,2063860,8
403909,15007207,2018,5,23105160,91
132255,5614685,2018,12,26364300,85
376841,909228,2017,12,571940,3
149215,6910755,2018,4,4293400,17
382038,5380589,2018,1,6023760,37
142318,4229327,2018,10,8602760,30
245643,1803731,2018,11,1448520,6
316372,1781339,2017,4,1688020,8
207614,1820412,2016,7,5938160,18
298093,2917549,2018,3,8466580,44
175022,3855114,2018,9,2685200,11
308731,4720294,2016,8,3156620,14
175517,5660325,2016,6,2914440,10
197831,2982562,2016,6,1291860,6
346588,8487920,2016,1,701260,4
499625,1182517,2018,12,970460,4
360072,15917641,2018,12,912940,4
321054,52638101,2017,8,2489980,11
136789,10845973,2016,2,12331480,54
132841,19084666,2017,5,16551860,68
450801,939616,2018,3,3338540,10
267104,3286793,2017,2,691720,5
329526,4276448,2016,8,1554000,7
334732,3461778,2018,8,854800,7
308683,6678743,2015,11,2592400,15
357555,2642769,2016,11,817980,5
404071,8535074,2017,3,17480120,102
121860,424407,2018,7,727200,3
163735,3945947,2018,1,1751360,8
239211,5547869,2018,2,3901820,17
136593,6527319,2018,8,8459960,39
499173,2389705,2016,12,927860,7
440030,376327353,2016,5,120342200,369
306027,25770821,2016,12,4296260,17
383195,58066823,2018,8,9340520,36
313476,11312427,2018,2,2489720,13
403351,475019162,2016,8,400443060,1574
440459,10734012,2017,12,33638420,121
429322,4791141,2016,12,941100,6
239075,3534781,2016,1,2041600,11
297197,7908902,2017,12,4220500,31
408857,1699180,2018,8,4411820,17
187006,1464907,2016,2,1215900,6
194091,802823,2018,2,1453840,8
296819,18262224,2019,12,20952000,57
151715,9497678,2016,7,2034140,7
126802,154761834,2017,1,112777320,435
307963,24245115,2016,10,5064100,18
382651,1571752,2017,8,3284740,40
406427,7174171,2016,3,6568120,24
252657,4227480,2016,3,762480,5
287683,1172860,2018,7,523520,3
252112,1265324,2016,2,958260,6
430906,42943174,2017,6,1585800,6
305146,11954244,2016,7,3840540,15
507742,11163636,2018,2,4393080,24
162112,4945570,2016,8,3099100,12
436269,512170,2016,1,935460,4
409261,2039361,2017,7,2961340,12
269985,362821,2016,4,574100,4
140820,6193167,2017,1,8153860,38
507235,10642404,2018,7,17821180,62
188870,1764777,2017,4,1412360,6
206471,8868,2016,9,889100,5
253664,1144473,2016,12,1376160,9
310002,7262586,2016,8,2428360,10
383358,9614722,2018,12,7367120,33
267549,1847907,2017,1,830580,6
141293,9810741,2018,4,12583020,37
322790,6436911,2016,10,1709440,8
309688,2496869,2016,9,830240,6
174081,1606806,2018,6,1738900,10
306893,14321649,2016,1,4807360,18
449637,2295996,2018,9,3324840,11
318645,4042108,2018,10,1923820,11
421985,16246933,2018,4,7416480,21
455839,480152,2018,4,1109140,4
122968,26858719,2016,9,16843440,74
429195,761375,2017,6,1526180,7
372113,2241108,2016,8,833940,3
238604,1048287,2016,2,3458000,18
184654,2356634,2016,10,3231320,10
442111,7677559,2017,9,9607400,38
254865,331735,2018,4,947340,8
130084,55976450,2017,7,35039240,105
178722,3715185,2017,12,3053140,11
132926,3410280,2018,8,6796380,62
318809,1110487,2018,5,1304860,11
486611,2056042,2018,6,810000,3
212941,1402658,2017,9,948760,5
139080,82491209,2018,7,12452540,38
259838,3329113,2017,8,1500000,8
243750,3452117,2016,2,2091000,12
188283,2044832,2018,2,755720,6
186495,1272520,2016,10,1446380,6
501555,513198,2018,2,358720,5
317331,4906276,2018,11,2304400,8
311405,19965384,2018,7,2245020,10
382403,9165111,2018,5,12233700,61
240497,8695310,2016,2,3223200,15
341075,2901063,2016,12,1192760,6
326470,894185,2016,6,1269160,6
58714,2474688,2018,4,900000,6
148094,2883170,2016,5,4533880,28
154587,4070974,2016,10,4037520,19
189006,2549155,2018,3,1030680,4
363283,1161375,2016,12,514700,3
77014,1097068,2018,10,897740,4
268392,1052341,2016,8,459000,4
161125,1486059,2018,4,3184500,17
308660,1991821,2016,3,3422720,16
131909,5058318,2016,5,26966780,88
196430,4796743,2016,12,1399020,7
441344,2374588,2016,8,12002600,40
319590,3776842,2018,8,1288440,9
233132,7546778,2016,8,7758100,36
259887,908412,2015,12,802520,8
446188,11646330,2016,1,4044460,14
146761,2757473,2018,3,4200160,27
516329,418223,2016,11,639000,3
292331,785413,2017,9,276100,3
132926,3410280,2018,9,6407520,57
301108,4138770,2018,1,4632780,22
390443,9167251,2017,11,1652840,6
261685,3909717,2017,12,1114260,7
315360,2453639,2016,12,2869380,9
265861,1200705,2016,2,543140,4
407414,7087354,2016,11,6877260,24
148106,17001291,2017,11,5725560,22
385874,9685683,2016,8,2409480,14
138709,34154336,2016,3,10957820,46
125457,359171,2018,11,845260,4
420237,111855292,2018,4,50032920,152
140080,10058100,2018,6,11202460,41
414668,336251,2017,4,1526380,7
176786,11388848,2018,12,4068940,11
145816,13157625,2016,6,5776660,25
259191,560683,2016,11,782420,7
231499,39947493,2017,8,14389560,48
332484,1923186,2017,3,1179520,6
193047,1169178,2018,8,1420780,6
164248,17892466,2016,1,3647220,13
172426,1989902,2018,10,2021280,11
233132,7992001,2015,11,6107340,31
152554,1435378,2018,10,3025860,12
408865,3189261,2018,3,6084660,17
475327,13433131,2018,6,1812740,11
146130,4636779,2017,11,7269980,29
390405,1935750,2017,10,809780,5
314339,27097598,2016,6,3540040,10
269164,943332,2018,3,955800,4
129633,18221730,2018,3,13357380,107
458220,600064,2018,6,655100,5
407381,1827558,2016,6,2168600,13
455834,659477,2018,12,2318120,7
162493,1738286,2016,9,1445380,5
302850,21702921,2017,8,5487820,18
228770,1673027,2015,11,3997300,16
280967,894192,2017,1,467280,4
234311,3763890,2018,5,6071380,24
153669,28083678,2017,3,5054500,19
156255,13331257,2016,4,3035480,18
176267,1150320,2016,10,1912560,9
407423,2526448,2017,8,8537360,23
253897,10277389,2016,9,479160,3
472804,2335093,2016,5,4764280,33
265099,1101765,2016,7,1312920,4
133431,45415402,2015,12,18509860,74
133531,8675561,2017,11,13455980,67
331110,3492046,2016,7,1993300,7
473907,4498034,2017,10,4333960,20
123464,1760695,2018,8,1359600,8
176840,699449,2018,11,2009860,8
296274,29287974,2016,1,5692860,36
134715,10877689,2016,7,14399980,62
465854,413652,2018,7,924100,4
124918,918896,2016,6,708000,4
269046,2029832,2016,8,1190580,6
159707,2272925,2016,7,4819780,17
195233,10501810,2018,1,1053620,7
453812,1206391,2016,11,1336460,7
411940,2192331,2018,7,2506080,10
280911,1161592,2016,2,491460,4
124918,918896,2016,7,744280,4
524939,9615920,2018,8,4987900,19
206965,4923050,2017,6,1035080,5
141095,30384476,2018,6,8386740,33
77047,408873,2018,8,621000,4
143187,37335965,2018,1,9245900,34
400430,1796307,2016,9,628800,3
163945,1389984,2016,4,3217020,14
156294,1421677,2018,9,3202140,13
327542,11845716,2018,4,1749840,8
125987,2487905,2018,3,3848100,13
303018,4744080,2016,1,5989580,25
142535,31785450,2018,2,9548240,34
175227,944756,2015,11,1103380,9
136566,41606496,2017,4,8544340,42
307388,3150317,2017,6,3065920,18
170185,2631207,2018,11,1649480,12
501711,558669,2016,10,885600,4
243945,1407842,2016,8,1589240,10
442187,4903955,2017,5,6378260,31
216785,712127,2016,3,837620,3
325074,1642890,2018,8,2318620,10
228993,2658861,2016,3,2911220,12
301743,30691753,2016,11,4469980,23
353610,1718100,2018,11,399680,3
19044,7402046,2018,1,3348040,14
160702,6039863,2018,4,4734040,17
413403,388256,2016,6,1869280,8
182365,6439115,2016,5,1651300,6
132061,9731106,2018,11,17786680,72
398066,877369,2016,12,1594620,9
136290,11894960,2017,9,13256760,46
405710,2314971,2018,12,4985020,37
442209,1515197,2018,5,3465340,17
130023,41902353,2016,9,24970140,116
183496,1398992,2017,3,1002780,7
508874,1583549,2018,3,761840,6
198247,5822529,2018,5,1582620,7
510329,143513683,2018,8,137202420,609
140801,13647252,2018,4,3323360,16
142671,30871439,2016,5,5966960,30
259149,3022043,2016,2,1204880,5
303993,18785304,2017,12,2460400,9
341803,3378287,2018,7,1543200,7
449140,1585914,2016,5,2454720,10
146663,5227428,2018,10,6465720,21
474318,1695415,2018,12,2973000,15
310771,2039516,2018,11,3495360,12
139414,16753774,2018,12,6636120,26
383126,9624931,2018,8,14192920,38
427703,8725867,2018,12,3607320,13
35129,3246534,2018,5,2014280,10
137721,22600364,2017,11,11275760,49
127060,287298836,2018,6,129238440,402
297081,13857114,2017,1,11573440,48
456224,1749339,2018,7,758240,5
298624,29299508,2016,10,6050980,32
303781,21260971,2018,12,5004680,20
348203,2861630,2016,5,1663080,6
220026,318725,2016,10,681100,3
394697,12915021,2016,2,20716860,178
259801,152320,2017,9,828240,8
268512,5365789,2018,6,1775420,5
407317,4501411,2016,7,4959160,23
456371,1150671,2018,9,1904020,7
358423,3033294,2018,4,367200,3
437305,1082816,2016,3,818900,3
394749,2061161,2016,12,2973640,16
310472,3019131,2016,8,2157640,11
251111,2700727,2018,11,2441420,10
342869,490025,2016,9,760120,6
128723,26109447,2017,9,31766220,171
236583,4180013,2018,5,3126820,16
203240,1013531,2016,5,1034720,4
441344,2374588,2016,1,15107760,54
190842,3966085,2016,4,1967740,8
182239,2002104,2017,12,1940900,8
135564,13492693,2017,10,15465740,56
380943,11177727,2018,2,25076280,237
157237,27020003,2017,2,427840,3
412652,241745,2015,12,1218400,6
307352,17111965,2017,8,3687720,11
394989,78013849,2017,8,3212320,15
266228,1733658,2015,12,649080,5
143561,5684368,2018,6,4720080,22
123235,15608604,2018,2,4888900,17
183030,7207952,2018,2,2101480,9
168153,5883512,2018,10,3417780,18
482961,446476,2016,9,747720,3
305082,8053617,2016,10,3951480,19
101956,514658,2018,5,673200,3
205017,349519,2016,12,569340,3
199089,766405,2016,8,865060,7
23138,6323390,2018,10,3219420,13
258428,2300737,2018,5,1017400,7
124918,918896,2016,1,708000,4
301480,8353896,2015,11,5993500,27
129377,63649011,2017,6,42886980,126
357555,2642769,2016,7,817980,5
36600,1321988,2018,11,1563980,8
272711,1236390,2016,2,396620,5
292204,608358,2016,1,322280,3
128930,15281535,2018,8,38223280,152
403771,38888970,2018,3,50256220,158
231897,59092874,2016,4,15931060,65
348859,3990499,2015,11,1089720,5
199819,742968,2016,11,932580,5
102709,752869,2018,6,500040,3
297175,59537367,2017,8,13104460,38
341216,4796805,2018,4,1242880,6
185048,2402258,2018,10,1710420,10
78784,3351753,2018,5,1004940,4
307873,7712558,2016,4,3698600,18
288475,1325784,2016,11,604520,3
416144,752978,2018,2,443660,5
157470,25076395,2017,5,4394900,19
163684,10994138,2016,8,4205700,15
279226,518751,2015,12,575640,5
337982,4692068,2016,7,1177620,5
159605,10241341,2018,12,6812920,20
182365,6439115,2016,4,1831300,7
219601,1281383,2018,7,664100,3
309685,20375538,2018,8,3607720,15
193047,1169178,2018,11,1420780,6
427908,3862637,2018,11,4322740,20
31100,1286061,2018,3,1448580,10
106346,1346186,2018,12,1792340,5
30714,1365953,2018,4,1964560,10
390914,1190145,2018,4,1229400,5
442577,1347511,2018,3,5894800,27
144945,3038896,2016,8,6610480,27
420046,488179570,2017,8,123687100,403
157718,2363855,2016,6,4013140,17
303084,11618053,2016,1,5137760,20
93300,11847422,2018,6,957600,4
239452,4187294,2018,10,1808520,10
187001,619967,2018,1,1958900,9
297279,5242674,2016,6,9349200,44
445109,726857,2018,4,2940020,17
470208,6365368,2016,2,24200380,187
163735,3160686,2016,8,2534640,15
272711,750328,2017,10,505260,4
571071,715743,2018,5,824220,3
450139,788365,2015,11,500040,3
486938,193715,2015,11,626400,4
276184,1168524,2017,12,754560,4
380943,12550565,2017,2,32274300,302
135894,12209443,2018,11,15154560,61
272811,643048,2018,10,603360,4
233135,41995306,2016,4,6920900,28
133493,55979430,2018,3,19448940,70
516653,1500046,2018,5,368540,3
272539,1593285,2016,3,416060,4
463633,263686,2018,9,428380,4
253465,6004457,2016,9,1784280,8
161626,4136085,2016,12,3730460,15
419945,7853891952,2017,1,775626460,2691
247838,240704,2018,7,641740,5
252148,1914837,2018,2,1312700,9
232159,35051693,2018,11,16453040,52
405089,8580995,2016,7,7129400,45
159605,10241341,2018,3,6185280,19
255943,767079,2017,2,863060,8
236391,19278495,2017,4,3395400,11
332161,10969111,2018,3,1968180,8
263060,2085931,2016,6,1395240,7
161640,3703149,2016,7,3730340,15
147862,16352128,2016,2,6152780,28
322950,3277317,2018,6,1376260,7
408973,1084857,2015,12,4147620,15
550729,696703,2018,10,843020,3
294530,694523931,2017,10,79976640,358
183481,1431560,2016,10,2775680,9
481259,1627607,2016,8,838600,6
357555,2876220,2017,3,817980,5
215293,815509,2018,12,592460,4
443587,19959178,2016,12,5241180,23
203652,1052386,2015,11,768420,4
201286,1042107,2018,2,1293380,6
192812,10353415,2019,12,7317420,21
155963,8006503,2016,3,3418060,17
406285,10399201,2017,4,6160520,27
132864,16482732,2017,12,14974300,64
234989,5374714,2017,11,4643580,22
128916,41399226,2015,12,52127660,161
512308,4773439,2017,2,4321100,16
316303,9660039,2016,3,2122060,9
383250,25761987,2016,4,5738680,26
410411,2200136,2018,9,3360120,10
315746,5585277,2018,5,2366240,13
241330,3575094,2016,4,1694300,9
336345,3575236,2016,11,1021680,5
309918,16246136,2018,6,1977020,9
338902,960062,2018,9,849140,5
145559,8681836,2016,12,5740120,26
165530,3813006,2018,6,2575940,11
406285,10338446,2018,2,6090040,29
193047,1169178,2018,10,1420780,6
133175,20814810,2016,7,18370920,73
133019,59913277,2016,8,21138920,74
231606,85219891,2017,5,22577860,82
249934,10275175,2016,8,1345840,6
296933,8932295,2016,1,9400580,43
149554,5320231,2018,5,3032940,23
477865,1682230,2018,4,1691880,10
168416,2593103,2016,4,2832560,11
140801,4500524,2017,5,4465240,22
159447,10729144,2016,10,3860380,15
286730,1825740,2017,5,1218420,4
469789,22712894,2017,2,90886600,392
507593,18966894,2016,6,6448960,28
441018,5336330,2017,3,14972000,69
276977,668581,2018,5,737880,4
589218,4081422,2018,8,4859880,17
243108,2684743,2016,11,2468240,11
248948,690426,2016,8,1226500,7
276184,1168524,2017,6,730700,4
438057,2952370,2017,8,860920,3
229478,3852605,2018,3,1676480,8
442921,3087942,2016,5,6294480,31
362194,2394886,2015,12,609200,3
192518,1701921,2018,4,1070820,6
133537,16003800,2017,5,13846520,64
332914,237919,2016,9,1427740,6
137733,12035354,2016,9,10281400,46
278549,202759,2016,6,295820,3
457663,1095738,2018,2,1116340,6
208444,141418,2016,10,923100,4
394213,2010117,2016,3,620820,3
296986,31131332,2016,3,14773120,50
134905,19566219,2015,12,12782700,41
139924,8248946,2016,2,6310500,32
136608,13932876,2018,11,8275020,45
191123,2325831,2017,1,2043520,8
253564,2099108,2016,8,856520,3
148106,17001291,2017,3,6161360,27
451019,3457664,2018,11,2474240,9
187738,2761386,2016,2,471320,3
236378,1790967,2018,10,1948560,15
141220,53868485,2017,2,8578440,36
296785,20437552,2018,8,11798880,53
142341,4237121,2016,6,5169980,37
515837,490090,2016,9,527920,4
159517,2530807,2015,12,2854360,13
235288,18379817,2017,9,5209640,21
133493,23896664,2017,3,18565360,69
335049,1502214,2018,10,1088000,6
236794,4531987,2016,12,4229800,20
315360,2453639,2016,6,3120280,10
164033,3787613,2018,8,3391320,14
136681,21350234,2018,8,12086720,50
403351,430240720,2017,11,396781480,1542
340517,7936314,2016,2,1757700,7
303178,5119348,2015,11,2227920,15
235438,1220674,2016,9,2911900,17
227415,5093598465,2016,5,769250540,2233
155465,4183293,2018,8,5397260,18
380943,11177727,2018,12,22107180,200
329417,2524606,2017,10,1971680,9
344235,8889260,2016,2,570400,3
441344,2374588,2016,6,12230320,42
509060,604890,2017,5,921580,6
338521,2735613,2017,10,1656260,6
203134,319953,2018,5,704420,6
136086,13354307,2018,5,15406640,52
345899,1554084,2016,1,1011580,5
232159,39226432,2017,11,14798200,54
470573,15810918,2016,5,12992700,115
474099,2350512,2018,8,2326640,15
163537,805768,2018,8,1723020,10
430507,2284860,2018,11,1038680,5
186320,2418955,2016,4,1341900,8
270321,1022262,2018,10,1569060,5
160255,1487281,2018,7,2986380,16
